-8.253952459745206305e-01,2.360739329470980530e-01,7.134238074769748694e-01,2.960690277599005604e+00,8.932796731419339054e-01,1.097136806108030660e+00,-1.949672537267737926e+00,2.405061888120555991e-01,-1.695833415107009357e+00,-2.176620005723857443e-01,-9.570367788693160405e-01,8.723067770693005984e-01,-1.544727346047940042e+00,9.733820588527533069e-01,-1.433218792938101283e+00,1.693221369750939065e+00,1.514683859093828744e+00,1.068380179525436180e+00,-1.329591490920012387e-01,-5.802763382871488629e-01
3.444832906067806233e-01,-7.809689126454357755e-01,9.136642416980838011e-01,3.462091358844270050e-02,-3.239893821114287475e-01,2.306521955943309443e+00,1.058691982428270784e+00,-1.107630736788056236e+00,-5.402275662645823484e-01,-3.514169541440063105e-01,2.161116697757600846e+00,-1.029622057168258387e+00,-2.128330069022094762e+00,1.361581649581784959e+00,-2.903803251711726485e+00,1.008278525017906269e+00,-4.020484733954423628e-01,1.526882712767362760e+00,-5.132992858186447016e-02,9.153961783491513238e-01
1.686587147756348215e-01,-1.724302043140345742e+00,2.783106388806330322e+00,-6.657765484264674960e-01,4.025386715172329932e-01,2.247974379572292847e+00,-2.595465649900876137e+00,1.307632981429407204e+00,-1.724380022887092245e+00,-1.186919701101251112e+00,-3.028638796737008754e-01,-1.359241028546853469e+00,-5.789226141197088005e-01,1.094933289725913861e+00,-2.848544378574681346e+00,2.090938624549957936e+00,-5.216528137509435226e-01,-1.646057588348207590e+00,4.322788469175170567e-01,1.922488895038429124e+00
-3.087846650079034028e+00,-2.147108682689271020e-01,-2.296314067654619429e+00,4.403581007672022207e-01,8.588711483982155448e-01,-1.233342688599451176e+00,-3.594351467408565814e-03,-1.442692117370924620e+00,-2.107562426411030643e+00,6.597159115351759473e-01,7.383414722383380147e-01,1.818888233640665597e-01,-1.718206493617033814e+00,-4.321158681349547837e-01,-9.729373801659206566e-02,6.185268633280530115e-02,-3.809408378222974845e-01,-4.670448229188458589e-01,3.354119510345591193e-01,1.812983285709096060e-01
9.084217569897644617e-01,-2.698557114618838071e-01,2.520217210317854839e+00,1.051060566788957207e+00,-3.590320491167475758e-01,-1.672747956028172445e-01,6.987188620178001741e-02,-3.424505798457139427e+00,-9.564597976749260599e-01,-1.052327341065650401e+00,-7.885001714524528804e-01,-2.823372161451113804e+00,5.620405093907384630e-01,2.173329756601159735e-01,2.691724074112037179e+00,-3.505229486141315798e-01,-4.840357262841071817e-03,1.409420697005908663e+00,8.947125984341359750e-01,1.479983720935325486e+00
-6.430643414287680049e-01,-9.649132711450758570e-01,-2.367284805031560913e-02,2.833178769654897788e+00,-6.121236867828584449e-01,2.023472488453352258e-01,4.190790294176299113e+00,-1.335931739617784775e+00,-9.372774153179406209e-01,-7.833213626718758815e-02,-7.284879571306810409e-01,-2.335707390164381281e-01,5.510569939269477358e-01,7.505128551972451989e-01,4.511590566419407811e-01,8.148415304762839373e-01,-4.995329195171188674e-01,2.531075172087806191e+00,1.175436998630779994e+00,1.552654705465465579e+00
-1.691499315206159926e+00,-2.122911361724561630e+00,2.985546691628547133e+00,2.613548746335392359e+00,5.479713479627653649e-01,1.705766765253088124e+00,1.351468969398067044e+00,1.432957702821624935e+00,8.525138369975310271e-01,1.993703653444427015e+00,-2.037348497901147582e+00,7.991529050888882546e-01,-1.179331137443033750e+00,-5.561697931598523770e-01,5.302770659707132239e+00,-1.736711875489125312e+00,-1.632694345237359679e+00,1.527786463722174970e+00,9.307763084564315559e-01,-2.022354513357153549e-01
-1.080447415938895261e+00,-5.169575995396762380e-01,2.338566407170228345e+00,-4.379531416044071812e-02,-2.634794230214942412e-01,1.270625626445605283e+00,-9.455713366273507114e-01,2.342398780498533561e-02,8.873757007781629680e-01,4.341649680555638713e-01,-6.848154748235534273e-01,-1.038371257974790574e-02,1.212164723848369485e+00,1.937919974991730576e-01,-2.353711943843654453e+00,5.879633227746303703e-01,3.838704669467811470e-02,-2.581064288844637789e-01,1.352893988429863803e-01,1.845749004645774516e+00
2.110275798870708541e-01,1.260298298296012920e+00,1.210566714855327630e+00,-9.319384938727523493e-02,2.257547342418441794e+00,-1.088560200992382404e-01,1.956154618041342941e+00,7.009326712176948693e-01,7.168592045799052070e-02,-3.321552007052053779e-01,-1.008003434348774707e+00,-2.037837934203662549e+00,-1.779060554000023719e-01,4.284587089354519041e-01,1.323426066135464207e+00,1.138118256772262304e+00,1.308477363734429799e+00,5.031264114215817651e-01,-1.864386008919837856e+00,9.337179903824690541e-01
8.351104057157348048e-01,-1.352052792118801694e+00,1.276161318436893621e+00,-2.731326072582184183e-01,4.904183562323960466e-01,-1.245485503551840623e+00,1.734962053399540682e+00,2.460465715608093074e-01,4.576523324084818545e-01,-1.269142464341612042e+00,3.606508122151533824e-01,8.479920364627255291e-02,6.755221151524545276e-01,-6.606326479642804506e-01,-1.700172434779585240e+00,2.120576459438079653e-01,1.156868968805623704e-01,-2.928285339904139306e+00,3.249280556756558580e-01,1.322677353987012472e+00
1.114337702144391651e+00,-1.493921434609807974e+00,-3.174139787362393328e-01,-1.758127918359593478e+00,1.038862656926975880e+00,-1.436738686339971816e+00,-1.387592709976283589e-01,-5.722080664477385836e-01,-4.071410651459755892e-01,-1.098106763843537781e+00,1.371494044220623154e+00,6.523926540477288372e-01,5.054834955240342653e-01,-1.107188322045709494e+00,-3.444419664600528730e+00,2.308796797567910508e-01,1.262288560239740232e+00,6.351091209795454162e-01,9.125235194959256946e-01,-4.998015399756438604e-01
-2.085627917839595558e+00,3.988089830506632016e-01,4.758469188658981608e+00,1.354251523837301185e+00,1.158856158376865952e+00,-3.459175916270565976e-01,-3.116564649667311837e+00,-1.183855432985686740e+00,-9.254669287589192272e-01,3.842234636739489534e-02,-2.247405634516377176e-02,1.353480211446207448e+00,-2.458820425092626827e-01,-4.785261167767803636e-01,-7.619588591537228978e-03,-1.006770014037400074e+00,-3.192696741656517179e-01,-4.003221835567158382e-01,-9.082729710785314436e-01,-2.528558957360578230e-01
4.852245946749002004e-01,1.664111393212948764e+00,1.856833309422519784e+00,-3.399114339949516617e-01,2.048455400217640054e+00,-4.302465384346784383e+00,5.408135146246739744e-01,3.369307801714361839e-01,2.625191635467901685e-01,-4.267473987047821771e-01,1.155287379356998656e+00,5.778493055760250963e-01,6.120631783136168402e-02,-2.641588150576237304e-01,1.152170430182824168e+00,3.268162951448459808e+00,-5.582054771880756716e-01,-1.916245831783330189e+00,1.634439887969867167e+00,-5.554896960431894293e-01
-5.134646796070176933e-01,9.575918721661067501e-01,1.917351654204670020e+00,1.546594349420042924e+00,-4.146984183085273834e-01,-3.100145462891912979e-02,-3.226902986209441604e+00,-7.199642576841401853e-01,7.195416355568744204e-02,1.184645914469916184e+00,-2.619653743160106907e-01,1.064664311281412257e+00,1.480465920200601193e+00,-7.615843496164164117e-01,-1.629011856894002852e+00,1.233212751130460028e+00,-6.135892497177681815e-01,-1.655556127745505313e+00,2.896665249004288789e-01,2.126681097260175735e-01
6.678598898206010714e-01,-2.949049281303217640e-01,-2.957841839238993242e-01,4.889309185759864729e-01,-5.431958249210578904e-01,5.196559343989414215e-01,2.911955958430482827e+00,-7.939070397612301155e-01,6.424858350353166436e-01,-1.580603383064552170e-01,2.429850700377298001e+00,-2.193041667055950494e-02,3.564134112405646371e-01,-1.743190837723662678e-02,-1.379912314011142227e+00,-9.391067927484053612e-01,-3.309106788437130131e+00,1.273791416734272319e+00,1.241955471107251407e-01,-4.041613413975265190e-01
-1.386948795232050502e+00,2.769736111716257554e+00,6.314861013125196987e-01,2.969220101705274950e-01,7.631233411965405722e-01,8.234644082390725206e-01,2.932215116531224020e+00,-2.379180257104876350e+00,8.068646931837938907e-02,5.857972479429393031e-01,4.074549461559785257e+00,-1.031017394538569665e+00,1.717742621621625387e+00,1.789616362062752319e+00,-6.442733424628209749e-01,1.060491951715017145e-01,6.561738846495037691e-01,-1.462688775986806800e+00,-1.039024826188829964e+00,4.444139696742782641e-01
-1.138547502979280202e+00,2.335346932447230905e-01,2.068705269091654753e+00,1.000333891007823883e+00,-1.011978481530981577e+00,-2.188546447850919119e+00,-1.096777630725205954e+00,-8.025803826114966677e-01,-2.394337678891211407e+00,-4.736348996068151518e-01,1.996349563388712722e+00,-2.769277398145778557e-01,1.334194866827577819e+00,4.757723908459343676e-01,-1.944801534193278947e+00,-8.834915677417543023e-01,1.145654432221290486e+00,6.422893849926167298e-02,8.406664788141422484e-01,9.225320134556325158e-01
-8.387384463605421780e-01,3.001786397009479912e-01,-3.311045090226762966e-01,4.409585498081812494e-02,1.036685779072240354e+00,-3.542071658758875419e+00,-1.177369100699324322e+00,8.786123890758684718e-01,-1.967110820919628078e-01,3.845408664232828899e-01,-2.785197669244023455e+00,8.169207747722878610e-01,2.289610960105664450e+00,-4.010745200243812092e-01,2.377841174169691429e-01,1.254749979081315248e+00,8.963243386382280242e-01,5.013266136520936334e-01,2.107517549554563663e-01,6.954968573857204239e-01
-5.392384190545557177e-02,5.203633974617130065e-01,4.980586026960610591e-01,-6.138803739088602995e-01,-3.451279409303150691e-01,-1.664082176014934078e-01,2.259814200860907896e+00,-1.207842758705546665e-01,2.444592278763174642e-03,1.202322117244413402e+00,-8.229356053366360113e-01,1.184734697452987318e+00,-4.916638957995100312e-01,5.124319169919040462e-01,-4.737669345166362622e-01,2.103620077018790724e-01,-1.154364404557094881e+00,2.825268980325132406e-01,-2.249173654938309841e-01,-1.869362652400405889e-01
-1.171055798763533273e+00,-1.454333834442067319e+00,-1.391380919924438464e+00,5.548546452353567693e-01,-6.344245245177616566e-01,-9.616192999541750552e-01,3.145681037955638359e+00,1.033264925422229696e+00,-7.274211546480692236e-01,-1.215632632148655246e+00,-2.089136331574234173e+00,1.683375140353092991e+00,5.293497029318958713e-01,2.496504395631415907e-01,5.392683565702648396e-01,8.777948367166017452e-01,-1.267407766697464577e+00,2.465570978403768709e+00,-4.113263787360616486e-01,-1.737884301143438615e-03
-3.296038812332959811e-01,-6.855127277026952237e-01,1.683538240261300389e+00,-4.096297557067436479e-01,1.399304597220127899e+00,9.405226395029215869e-01,-8.499486662222556221e-01,4.198999142266955920e-01,-1.774921967988691007e-01,2.882432973026848977e+00,-1.859655126249365686e+00,8.336283690189431050e-01,5.294502141632013714e-01,-2.304689329238950868e-01,4.485344353631160463e-01,-8.309099135044817341e-02,-1.131751453843054422e+00,-8.436135037125552794e-01,4.887567796520173730e-02,1.366439537400908621e-01
-8.264906950925280382e-01,3.087547627129836325e-01,4.434884766942642775e-01,2.793365178174568308e-01,-1.384076938080078811e-01,-1.575233592719565756e+00,-2.495894548956305137e+00,1.698263227383069340e+00,-1.325117839682465881e-01,-9.592985402199046829e-01,3.305391745887316990e+00,-2.541958110594772502e-01,-5.986447059985608998e-01,-1.335053597371359535e-01,1.573081350294033509e+00,1.150264636823205899e+00,-2.726774935202360695e+00,4.508943386475766091e-01,-1.538961729313864102e-01,1.236007611425921970e+00
2.366277569552276971e-01,1.886223155328632384e+00,1.008860204917864989e+00,2.397382793273453716e-01,1.439705798484863797e+00,-7.233543819794393537e-01,-1.287981437826141606e+00,-1.212456691438661138e-01,2.844528951230042235e+00,-6.607609589056303578e-01,-6.444357410199008651e-01,-1.104556598369458742e+00,-1.382751873205775861e-01,1.745270715370214498e+00,2.836901302900150412e+00,4.651700404260319943e-02,1.457954127024114310e+00,-7.469304088914346940e-01,-4.990485393302340200e-01,-9.288104731130095715e-01
-2.327313446420118392e+00,-8.351857848318726407e-02,2.467429253550431856e+00,-3.501028804230935654e-01,7.539967049874255478e-01,-1.150961162399649407e+00,-1.047417267327501733e+00,-3.856431151486195752e+00,6.197709447583822362e-01,-3.338321309540089876e-01,-7.479560490103726034e-01,1.265544899490912867e+00,-5.940036797937290336e-01,-1.215078603144709390e+00,1.151601865477448472e+00,-6.684091997319691059e-01,1.043749700074031672e+00,9.882653545595465605e-01,-6.849412034548748585e-01,2.592221133591313675e-01
-4.288311024158412144e-01,8.815188971068901314e-01,-1.682845146720927332e+00,3.116495847920716100e-01,-8.798849593219133514e-01,-2.035072575523690031e+00,-9.722775303201109942e-01,-1.585443767079363075e+00,-7.341764910027134272e-01,4.490463311558499648e-01,-6.539507159181694451e-01,-1.102605407306611829e+00,-1.247805645309497391e-01,-1.179988950377074630e+00,1.169479970594397900e+00,9.398121872850411229e-01,-2.010499656796495671e+00,9.786974630645978168e-01,-1.367313549558475949e-01,-2.979003131346199540e-01
2.925356342376887742e-02,7.567588326013523492e-01,2.134118364385170219e-01,2.095727752671090460e+00,-3.208534651705214347e-01,9.475187142669889706e-01,1.783626910305996294e+00,1.282441035752727165e-01,1.124007243474727913e+00,-2.407591371673868164e+00,5.700294571594288762e-01,-8.394691122459868593e-01,-4.658507906293193335e-01,1.272297835541966737e+00,9.308864789853892319e-01,-5.296487097119139120e-01,-6.418780047924608212e-01,1.230559689970236459e+00,5.337857145341721177e-01,4.192104438420803381e-01
9.628582662577835904e-01,-2.518984927657279965e-02,4.976419056382662687e-01,-4.105525474773533690e-01,1.248045196433617443e+00,-1.133092501858719015e+00,-9.086442708125148648e-01,-1.562806689706822016e+00,-1.501506614476932455e+00,-1.751720406131817676e+00,3.147942458317793513e+00,-3.878997273659456901e-01,-1.266453617029060119e+00,-2.678002697473933491e-01,-3.105011789845062875e+00,-8.738408653302096596e-01,-1.731724063995575991e+00,1.390437986683135785e+00,6.258715970051266231e-01,-4.585972573246559492e-01
4.697120745824233112e-01,1.590548791375531734e-01,-1.695135158887238758e-01,6.443715568772137026e-01,4.123595709506192586e-01,1.429723495516990628e+00,1.379993968861688902e+00,-3.137744729106470398e+00,9.074888564940347679e-01,-5.619026196724627997e-01,2.462816274737716693e+00,-6.314964764407372533e-01,-4.256686535047879416e-01,-1.536532921949379071e+00,1.661024248422459992e+00,1.345991479190583595e+00,1.650740755276129956e+00,-1.229142292844192630e+00,4.304150835473000702e-01,-1.018966302587565265e+00
-6.004102702919040802e-01,1.254888864117495118e+00,-3.488800794310137121e+00,4.893233342952305609e-01,4.052060227664371905e-01,-6.075357964624406026e-01,9.985815474298285199e-01,3.798373240884626689e+00,5.761260685517637092e-02,-1.504943953939114953e+00,-3.548056654829214285e+00,-1.232384036448098907e+00,-1.790342419891590153e-01,1.722289387884200496e+00,4.243339521321674163e-02,1.183420900622010885e+00,2.267597734853116775e-01,9.605327404389072399e-01,5.450260771260745374e-01,2.497868603270875010e+00
-2.631551284313422001e-01,-1.021429059736706613e+00,1.723238807697833774e+00,1.265930321441879614e-01,-6.321016975205510091e-01,-3.848497419252600582e-01,-7.122543630141470183e-01,-1.008828074290959664e+00,1.858350765890377787e-01,-1.554716881809811380e+00,2.528134144964211405e-01,-3.177200804281769542e-01,1.182608632168384188e+00,1.339710202467844669e+00,2.579494492894041979e+00,1.643999067099243538e-01,-1.115385362990398921e+00,-4.184719496982502562e+00,3.631275614544926533e-01,-8.689985279796773598e-01
1.381324168008550179e+00,-5.319324728972949501e-01,-2.314550977525415387e+00,1.543834824722623011e+00,-7.037589638714614182e-01,-2.038535235158819514e+00,-9.623378500142814040e-01,6.176637760957605361e-02,-3.593438831059481142e-01,6.882828918349570557e-01,-4.820083898956862289e-01,2.584718259074416657e-01,-6.890396067750869102e-01,-3.921394339759585179e-01,-1.694685404865877265e+00,-5.561247920823939594e-01,-1.736209868919648958e-01,-1.394448346114079085e+00,-1.346821441862268820e+00,1.363188967356336434e+00
-1.223025398001143516e-01,-1.639540841691062012e-01,-7.151754977386552969e-01,-1.374418792298765624e+00,-1.108503724865528839e-01,1.050833916322669648e+00,-1.104048359080489039e+00,1.107484428600158166e+00,-5.760946525484876846e-01,-4.268433042234034414e-01,1.985380935466283026e+00,1.279348155771844686e+00,1.610287129171232623e+00,2.247970702514740515e-01,2.113862888470848134e+00,-9.559641762306778645e-01,-7.742128070233986747e-01,-1.041235559482116269e-02,1.181825330422569209e+00,-3.441446110013335336e-01
9.213525609885591106e-01,-9.584053781079093781e-02,1.384495448381642957e+00,6.553946259658915974e-01,3.685049487824548775e-01,1.980317431846833731e+00,-1.913529097337693274e+00,2.255811745871457941e+00,-5.153530856859998843e-02,5.854374045476614663e-01,1.089037308324944719e+00,-2.396958714747165153e+00,2.844946989880050570e-01,-1.074874725065440018e+00,-3.650008104684577592e+00,-1.103393693422904054e+00,1.133233899024366442e+00,-2.318195297636388652e+00,-5.303577842517979146e-01,9.756409556674544570e-01
3.644866511433342837e-01,8.840278976056942239e-01,-2.618982887068640464e-01,-1.282002520367639287e+00,-1.592209290435782298e+00,-2.217340762716154767e+00,1.614969081015122709e+00,3.942343227364469627e+00,-4.641851334558740327e-01,9.392327201934219660e-02,-3.523149416212812302e+00,-4.972279125423771373e-01,-9.684320441369320687e-01,6.816687694178952261e-03,3.427769242700558383e+00,9.479276633050287559e-02,-3.989573932922698241e+00,-1.310993056485760810e+00,-1.865820454556999186e+00,1.288029680098956131e+00
2.274325149014698066e+00,-1.750433476503774899e-01,-2.837375284437078093e+00,2.262501713710049156e+00,1.466572059678939333e+00,-3.871000069572268387e+00,-1.682813213304375166e+00,4.418270139319809608e+00,7.950700153700405171e-01,1.556571398897008018e+00,3.850987741286525878e+00,1.473857167281402702e-01,-3.470343473244578703e-01,6.185010336520843088e-01,-2.125084804419824280e+00,-4.282101048824735190e-01,-4.263123051229642080e+00,-9.086452313091689659e-01,-1.040421176875697462e+00,3.785274886785295889e-01
1.909606544422209895e-02,-1.102245526208595949e+00,8.746741302282545760e-01,-1.532912929704670857e+00,-1.490531216661338698e+00,-1.375246939125339463e+00,-1.183098951402594690e+00,2.174638927234791907e+00,-1.817197580274562796e+00,6.201057871834505519e-01,-9.506288650589178602e-01,-7.347629216143058972e-01,-1.146531844552161061e+00,6.308951472831869633e-01,-3.790624916620791707e-01,-6.455349493536159944e-01,-2.320319965248340388e+00,2.039491760655596675e+00,4.223281482936455111e-01,9.654842968771070177e-01
8.841548468413595874e-01,-2.956840845909096682e-01,2.065940257490642917e+00,3.391889126309638458e-01,7.789787748967115233e-01,-1.716454415885051876e+00,-2.315947805929515546e+00,-2.421883669906292336e-01,8.524983408032892340e-01,-5.993941810154412853e-01,-6.723394046521192768e-01,1.453799404471443069e-01,8.842391348837736267e-04,1.894850668983493192e-01,-5.724285663085585396e-01,1.052972127146214909e+00,2.882922060813460918e-01,1.802251706109627982e-01,-3.111064734601942106e-01,-2.534151165215392520e+00
-1.155185840023817967e+00,-1.148888678298863042e-01,-1.088646140861331824e-01,-3.295487584863613373e-01,-5.512957198728003494e-01,-6.778819104106714732e-01,1.570706451755720767e+00,2.098533491471285206e+00,7.213232860155571746e-01,-2.035026379870777724e+00,-8.715322055220472430e-01,6.137415827555713355e-01,-3.920505035300332342e-01,8.884951852080502643e-01,2.824015444513782391e+00,1.004179932084712679e+00,-8.465381897910027043e-01,6.846798276683925266e-01,-1.592242731713500392e+00,1.611708595338399830e+00
6.334716972050843387e-01,2.053095553530040820e-02,-1.081538374789180690e+00,2.435137766394511183e-01,6.942770701809961587e-01,-8.462484941205227207e-01,-1.186040174783674905e-01,-3.294221319005364301e-01,3.690306530822601294e-02,-1.498248954996792559e-01,-1.433862100554975094e-01,7.329239886067533127e-02,-9.131696038851224717e-01,1.755455730800695724e-01,8.952933606106950881e-01,5.144002208007828481e-01,5.351606229670355930e-01,-2.392917913499136962e+00,5.531733785275873005e-01,1.161825502321698789e+00
8.858453989701635389e-03,-6.990968684125917765e-01,4.946823331229321385e-01,2.637277385304014898e-01,4.070334520990906424e-01,-1.889704275712941861e+00,-1.530524568691684184e+00,2.119057709000411460e+00,-4.605166877353309429e-01,-1.210610101259119276e+00,-8.865644012681860552e-04,2.412995975747883048e-01,2.248770997678221639e-01,-1.264151605186614402e+00,5.081300341644211516e-01,1.329308806093151496e+00,1.649339643154034363e+00,-5.925352521091979963e-01,-4.977336855806826499e-01,1.383027754970411083e+00
1.072498513304109835e+00,-2.790858087386077213e-01,3.250609451104251035e-01,-3.140543317712345406e-01,9.621626794806684702e-01,1.486050751928041036e+00,-1.391106544176675675e+00,8.844856003067280703e-01,1.271135927147974964e+00,-9.458550674048392670e-01,1.331911974145985944e+00,-1.571507739548992477e+00,-2.178327806754226659e-02,-5.915695660017157298e-01,-3.802938943023039808e+00,-8.859036661016872483e-01,-4.173019309063425442e-01,-3.746398795169072482e+00,-1.181697011228184602e+00,-6.678195996679606727e-01
-1.123863154897756678e+00,-5.834099470465677895e-01,8.444862732250376647e-01,4.969579384371788366e-01,-3.079479443607342048e+00,2.685398393543568574e+00,7.239433323110194829e-01,5.694532179006578376e-01,-1.669025557005839877e+00,9.054558533947885124e-01,-1.998544429074701201e+00,-2.051597035483906595e+00,1.867509532112108239e+00,1.062922077263622200e-01,3.824583993100455714e+00,4.403660043370943300e-01,-1.575994515521314809e-01,1.163434383113554738e+00,-1.252725853545844092e+00,-1.232538629438492572e+00
-6.061900268960257465e-01,7.398553046407284617e-01,1.042957071755512277e-01,1.297349445644401911e+00,-7.677733443167311655e-02,-3.336926317790451790e+00,4.377579952831521126e+00,-1.300312669940997701e+00,5.221220430650048705e-01,-2.011722169733185517e-01,-1.654547644704370990e+00,-1.459538019638802142e+00,8.228294963304260135e-01,8.386453137791149981e-01,1.352575833618007817e+00,2.130627431882776701e+00,2.460784255557882716e+00,1.622482535836646145e+00,1.084186978981189764e-01,-1.168121082941777633e+00
1.938946815767039533e+00,7.465494756577359947e-01,8.489770797940000835e-02,8.055487388908549873e-01,7.393315342053856654e-01,-1.967087207683498651e+00,-2.066689747749456352e+00,2.391635271563831378e+00,-2.058494751674427192e+00,1.275141903470308202e-01,5.795682060493939636e-01,1.311227690542510427e+00,-4.372880343847403151e-02,-2.137135910871544198e+00,-2.591223866979584400e+00,-3.322380470151584664e-01,4.562826704252901600e+00,-3.026165787821961217e+00,-3.408443968813378300e-01,6.013455249148793591e-01
2.245098719058487458e+00,6.869434462394751195e-01,-1.531365508082825011e+00,8.877359995223549349e-01,-1.429664704306494727e+00,-2.145162105239723171e+00,9.800168613606322077e-02,-2.120385337086851063e+00,1.108129754891824303e+00,-1.148798984531278350e-01,2.906210717511089392e+00,-8.304322746226175944e-01,1.944301403406192286e+00,3.647433593563463861e-01,-4.097595515886624185e+00,1.815920753524547404e+00,6.914998919610056971e-01,1.226088317942490846e+00,4.093938342944872799e-01,1.054420965710870073e+00
-4.337889294746576918e-01,7.191698662126646546e-01,2.931335744340690663e-01,-1.264656099278905321e+00,-4.310448157489999432e-01,-1.304276454527761642e+00,6.136637171640947630e-02,2.843183976531558077e+00,1.023075640712368450e+00,7.579677169398461867e-02,2.098976055530448637e+00,-1.660475831350903819e+00,1.839555698902482495e-01,-8.315173586436267472e-01,-6.356951363075554751e-01,1.991645808982692945e+00,2.769630198855020264e+00,3.098195936610185219e-01,1.158600673256307834e-01,7.970632640124144519e-01
